entity_id,state,last_changed
sensor.elmatare_diskmaskin_power,2183.0,2025-05-18T14:47:09.116Z
sensor.elmatare_diskmaskin_power,2181.0,2025-05-18T14:47:14.100Z
sensor.elmatare_diskmaskin_power,2189.0,2025-05-18T14:47:19.099Z
sensor.elmatare_diskmaskin_power,2178.0,2025-05-18T14:47:24.100Z
sensor.elmatare_diskmaskin_power,2171.0,2025-05-18T14:47:29.106Z
sensor.elmatare_diskmaskin_power,2125.0,2025-05-18T14:47:34.105Z
sensor.elmatare_diskmaskin_power,2135.0,2025-05-18T14:47:39.106Z
sensor.elmatare_diskmaskin_power,2169.0,2025-05-18T14:47:44.212Z
sensor.elmatare_diskmaskin_power,2160.0,2025-05-18T14:47:49.105Z
sensor.elmatare_diskmaskin_power,2161.0,2025-05-18T14:47:54.152Z
sensor.elmatare_diskmaskin_power,2164.0,2025-05-18T14:47:59.148Z
sensor.elmatare_diskmaskin_power,2141.0,2025-05-18T14:48:09.151Z
sensor.elmatare_diskmaskin_power,2143.0,2025-05-18T14:48:14.152Z
sensor.elmatare_diskmaskin_power,2161.0,2025-05-18T14:48:19.151Z
sensor.elmatare_diskmaskin_power,2150.0,2025-05-18T14:48:24.253Z
sensor.elmatare_diskmaskin_power,2160.0,2025-05-18T14:48:29.225Z
sensor.elmatare_diskmaskin_power,2157.0,2025-05-18T14:48:34.236Z
sensor.elmatare_diskmaskin_power,2152.0,2025-05-18T14:48:39.288Z
sensor.elmatare_diskmaskin_power,2153.0,2025-05-18T14:48:44.280Z
sensor.elmatare_diskmaskin_power,2142.0,2025-05-18T14:48:49.319Z
sensor.elmatare_diskmaskin_power,2152.0,2025-05-18T14:48:54.306Z
sensor.elmatare_diskmaskin_power,2156.0,2025-05-18T14:48:59.295Z
sensor.elmatare_diskmaskin_power,2152.0,2025-05-18T14:49:04.301Z
sensor.elmatare_diskmaskin_power,2144.0,2025-05-18T14:49:09.309Z
sensor.elmatare_diskmaskin_power,2141.0,2025-05-18T14:49:14.295Z
sensor.elmatare_diskmaskin_power,2149.0,2025-05-18T14:49:24.341Z
sensor.elmatare_diskmaskin_power,2150.0,2025-05-18T14:49:29.362Z
sensor.elmatare_diskmaskin_power,2141.0,2025-05-18T14:49:34.350Z
sensor.elmatare_diskmaskin_power,2106.0,2025-05-18T14:49:39.348Z
sensor.elmatare_diskmaskin_power,2102.0,2025-05-18T14:49:44.388Z
sensor.elmatare_diskmaskin_power,2168.0,2025-05-18T14:49:49.370Z
sensor.elmatare_diskmaskin_power,2162.0,2025-05-18T14:49:54.370Z
sensor.elmatare_diskmaskin_power,2160.0,2025-05-18T14:49:59.403Z
sensor.elmatare_diskmaskin_power,2158.0,2025-05-18T14:50:04.366Z
sensor.elmatare_diskmaskin_power,2149.0,2025-05-18T14:50:09.375Z
sensor.elmatare_diskmaskin_power,2158.0,2025-05-18T14:50:14.412Z
sensor.elmatare_diskmaskin_power,2160.0,2025-05-18T14:50:19.404Z
sensor.elmatare_diskmaskin_power,2159.0,2025-05-18T14:50:24.337Z
sensor.elmatare_diskmaskin_power,2157.0,2025-05-18T14:50:29.374Z
sensor.elmatare_diskmaskin_power,2147.0,2025-05-18T14:50:34.376Z
sensor.elmatare_diskmaskin_power,2152.0,2025-05-18T14:50:39.382Z
sensor.elmatare_diskmaskin_power,2150.0,2025-05-18T14:50:44.388Z
sensor.elmatare_diskmaskin_power,2148.0,2025-05-18T14:50:49.395Z
sensor.elmatare_diskmaskin_power,2144.0,2025-05-18T14:50:54.410Z
sensor.elmatare_diskmaskin_power,2142.0,2025-05-18T14:50:59.419Z
sensor.elmatare_diskmaskin_power,2150.0,2025-05-18T14:51:04.406Z
sensor.elmatare_diskmaskin_power,2146.0,2025-05-18T14:51:09.418Z
sensor.elmatare_diskmaskin_power,2142.0,2025-05-18T14:51:14.422Z
sensor.elmatare_diskmaskin_power,2145.0,2025-05-18T14:51:20.085Z
sensor.elmatare_diskmaskin_power,2142.0,2025-05-18T14:51:25.081Z
sensor.elmatare_diskmaskin_power,2132.0,2025-05-18T14:51:30.108Z
sensor.elmatare_diskmaskin_power,2134.0,2025-05-18T14:51:35.112Z
sensor.elmatare_diskmaskin_power,2130.0,2025-05-18T14:51:40.121Z
sensor.elmatare_diskmaskin_power,2134.0,2025-05-18T14:51:45.106Z
sensor.elmatare_diskmaskin_power,2084.0,2025-05-18T14:51:50.119Z
sensor.elmatare_diskmaskin_power,2118.0,2025-05-18T14:51:55.121Z
sensor.elmatare_diskmaskin_power,2123.0,2025-05-18T14:52:00.117Z
sensor.elmatare_diskmaskin_power,2119.0,2025-05-18T14:52:05.112Z
sensor.elmatare_diskmaskin_power,2102.0,2025-05-18T14:52:10.119Z
sensor.elmatare_diskmaskin_power,2113.0,2025-05-18T14:52:15.121Z
sensor.elmatare_diskmaskin_power,2118.0,2025-05-18T14:52:20.175Z
sensor.elmatare_diskmaskin_power,2117.0,2025-05-18T14:52:25.213Z
sensor.elmatare_diskmaskin_power,2110.0,2025-05-18T14:52:30.179Z
sensor.elmatare_diskmaskin_power,2113.0,2025-05-18T14:52:35.186Z
sensor.elmatare_diskmaskin_power,2111.0,2025-05-18T14:52:40.337Z
sensor.elmatare_diskmaskin_power,2117.0,2025-05-18T14:52:45.236Z
sensor.elmatare_diskmaskin_power,2103.0,2025-05-18T14:52:50.288Z
sensor.elmatare_diskmaskin_power,2102.0,2025-05-18T14:52:55.315Z
sensor.elmatare_diskmaskin_power,2110.0,2025-05-18T14:53:00.314Z
sensor.elmatare_diskmaskin_power,2114.0,2025-05-18T14:53:05.371Z
sensor.elmatare_diskmaskin_power,2113.0,2025-05-18T14:53:10.330Z
sensor.elmatare_diskmaskin_power,2097.0,2025-05-18T14:53:15.329Z
sensor.elmatare_diskmaskin_power,2103.0,2025-05-18T14:53:20.484Z
sensor.elmatare_diskmaskin_power,2105.0,2025-05-18T14:53:25.326Z
sensor.elmatare_diskmaskin_power,2102.0,2025-05-18T14:53:30.351Z
sensor.elmatare_diskmaskin_power,2103.0,2025-05-18T14:53:35.356Z
sensor.elmatare_diskmaskin_power,2104.0,2025-05-18T14:53:40.334Z
sensor.elmatare_diskmaskin_power,2114.0,2025-05-18T14:53:45.346Z
sensor.elmatare_diskmaskin_power,2112.0,2025-05-18T14:53:50.390Z
sensor.elmatare_diskmaskin_power,2078.0,2025-05-18T14:53:55.395Z
sensor.elmatare_diskmaskin_power,2062.0,2025-05-18T14:54:00.467Z
sensor.elmatare_diskmaskin_power,2113.0,2025-05-18T14:54:05.406Z
sensor.elmatare_diskmaskin_power,2111.0,2025-05-18T14:54:10.419Z
sensor.elmatare_diskmaskin_power,2108.0,2025-05-18T14:54:15.509Z
sensor.elmatare_diskmaskin_power,2111.0,2025-05-18T14:54:20.430Z
sensor.elmatare_diskmaskin_power,2121.0,2025-05-18T14:54:25.378Z
sensor.elmatare_diskmaskin_power,2115.0,2025-05-18T14:54:30.421Z
sensor.elmatare_diskmaskin_power,2110.0,2025-05-18T14:54:35.424Z
sensor.elmatare_diskmaskin_power,2112.0,2025-05-18T14:54:40.484Z
sensor.elmatare_diskmaskin_power,2109.0,2025-05-18T14:54:45.417Z
sensor.elmatare_diskmaskin_power,2106.0,2025-05-18T14:54:50.424Z
sensor.elmatare_diskmaskin_power,2044.0,2025-05-18T14:54:55.485Z
sensor.elmatare_diskmaskin_power,2066.0,2025-05-18T14:55:00.494Z
sensor.elmatare_diskmaskin_power,2114.0,2025-05-18T14:55:05.483Z
sensor.elmatare_diskmaskin_power,2105.0,2025-05-18T14:55:10.482Z
sensor.elmatare_diskmaskin_power,2104.0,2025-05-18T14:55:15.492Z
sensor.elmatare_diskmaskin_power,2114.0,2025-05-18T14:55:20.545Z
sensor.elmatare_diskmaskin_power,2104.0,2025-05-18T14:55:25.554Z
sensor.elmatare_diskmaskin_power,2094.0,2025-05-18T14:55:30.551Z
sensor.elmatare_diskmaskin_power,2092.0,2025-05-18T14:55:35.572Z
sensor.elmatare_diskmaskin_power,2095.0,2025-05-18T14:55:40.576Z
sensor.elmatare_diskmaskin_power,2105.0,2025-05-18T14:55:45.573Z
sensor.elmatare_diskmaskin_power,2104.0,2025-05-18T14:55:50.582Z
sensor.elmatare_diskmaskin_power,2099.0,2025-05-18T14:55:55.590Z
sensor.elmatare_diskmaskin_power,2103.0,2025-05-18T14:56:00.594Z
sensor.elmatare_diskmaskin_power,2101.0,2025-05-18T14:56:05.583Z
sensor.elmatare_diskmaskin_power,2102.0,2025-05-18T14:56:10.589Z
sensor.elmatare_diskmaskin_power,2092.0,2025-05-18T14:56:15.591Z
sensor.elmatare_diskmaskin_power,2097.0,2025-05-18T14:56:20.652Z
sensor.elmatare_diskmaskin_power,2096.0,2025-05-18T14:56:25.700Z
sensor.elmatare_diskmaskin_power,2103.0,2025-05-18T14:56:30.684Z
sensor.elmatare_diskmaskin_power,2102.0,2025-05-18T14:56:35.704Z
sensor.elmatare_diskmaskin_power,2100.0,2025-05-18T14:56:40.658Z
sensor.elmatare_diskmaskin_power,2095.0,2025-05-18T14:56:45.704Z
sensor.elmatare_diskmaskin_power,2083.0,2025-05-18T14:56:55.693Z
sensor.elmatare_diskmaskin_power,2085.0,2025-05-18T14:57:00.816Z
sensor.elmatare_diskmaskin_power,2088.0,2025-05-18T14:57:05.796Z
sensor.elmatare_diskmaskin_power,2085.0,2025-05-18T14:57:10.752Z
sensor.elmatare_diskmaskin_power,27.5,2025-05-18T14:57:15.756Z
sensor.elmatare_diskmaskin_power,31.0,2025-05-18T14:57:20.722Z
sensor.elmatare_diskmaskin_power,48.9,2025-05-18T14:57:25.750Z
sensor.elmatare_diskmaskin_power,48.8,2025-05-18T14:57:35.737Z
sensor.elmatare_diskmaskin_power,49.0,2025-05-18T14:57:40.773Z
sensor.elmatare_diskmaskin_power,48.9,2025-05-18T14:57:50.780Z
sensor.elmatare_diskmaskin_power,48.8,2025-05-18T14:58:07.818Z
sensor.elmatare_diskmaskin_power,48.7,2025-05-18T14:58:17.788Z
sensor.elmatare_diskmaskin_power,48.9,2025-05-18T14:58:27.716Z
sensor.elmatare_diskmaskin_power,48.6,2025-05-18T14:58:32.726Z
sensor.elmatare_diskmaskin_power,48.8,2025-05-18T14:58:37.747Z
sensor.elmatare_diskmaskin_power,48.9,2025-05-18T14:58:42.719Z
sensor.elmatare_diskmaskin_power,48.7,2025-05-18T14:58:47.732Z
sensor.elmatare_diskmaskin_power,48.6,2025-05-18T14:58:52.741Z
sensor.elmatare_diskmaskin_power,48.7,2025-05-18T14:58:57.737Z
sensor.elmatare_diskmaskin_power,48.8,2025-05-18T14:59:02.735Z
sensor.elmatare_diskmaskin_power,48.7,2025-05-18T14:59:07.731Z
sensor.elmatare_diskmaskin_power,48.8,2025-05-18T14:59:12.789Z
sensor.elmatare_diskmaskin_power,48.6,2025-05-18T14:59:17.784Z
sensor.elmatare_diskmaskin_power,32.7,2025-05-18T14:59:22.787Z
sensor.elmatare_diskmaskin_power,60.8,2025-05-18T14:59:27.790Z
sensor.elmatare_diskmaskin_power,60.3,2025-05-18T14:59:32.790Z
sensor.elmatare_diskmaskin_power,60.5,2025-05-18T14:59:37.796Z
sensor.elmatare_diskmaskin_power,60.3,2025-05-18T14:59:42.876Z
sensor.elmatare_diskmaskin_power,60.4,2025-05-18T14:59:47.876Z
sensor.elmatare_diskmaskin_power,60.1,2025-05-18T14:59:52.898Z
sensor.elmatare_diskmaskin_power,60.4,2025-05-18T14:59:57.887Z
sensor.elmatare_diskmaskin_power,60.5,2025-05-18T15:00:02.890Z
sensor.elmatare_diskmaskin_power,60.2,2025-05-18T15:00:07.887Z
sensor.elmatare_diskmaskin_power,60.4,2025-05-18T15:00:12.897Z
sensor.elmatare_diskmaskin_power,60.3,2025-05-18T15:00:17.903Z
sensor.elmatare_diskmaskin_power,60.0,2025-05-18T15:00:27.946Z
sensor.elmatare_diskmaskin_power,60.2,2025-05-18T15:00:32.968Z
sensor.elmatare_diskmaskin_power,60.0,2025-05-18T15:00:37.956Z
sensor.elmatare_diskmaskin_power,60.2,2025-05-18T15:00:42.958Z
sensor.elmatare_diskmaskin_power,60.0,2025-05-18T15:00:47.978Z
sensor.elmatare_diskmaskin_power,60.1,2025-05-18T15:00:52.962Z
sensor.elmatare_diskmaskin_power,60.0,2025-05-18T15:00:57.966Z
sensor.elmatare_diskmaskin_power,60.2,2025-05-18T15:01:03.085Z
sensor.elmatare_diskmaskin_power,60.3,2025-05-18T15:01:07.963Z
sensor.elmatare_diskmaskin_power,60.4,2025-05-18T15:01:13.050Z
sensor.elmatare_diskmaskin_power,29.4,2025-05-18T15:01:28.115Z
sensor.elmatare_diskmaskin_power,23.8,2025-05-18T15:01:33.070Z
sensor.elmatare_diskmaskin_power,49.0,2025-05-18T15:01:38.075Z
sensor.elmatare_diskmaskin_power,48.9,2025-05-18T15:01:43.088Z
sensor.elmatare_diskmaskin_power,49.0,2025-05-18T15:01:48.070Z
sensor.elmatare_diskmaskin_power,48.9,2025-05-18T15:02:03.220Z
sensor.elmatare_diskmaskin_power,2068.0,2025-05-18T15:02:08.203Z
sensor.elmatare_diskmaskin_power,2066.0,2025-05-18T15:02:13.184Z
sensor.elmatare_diskmaskin_power,2064.0,2025-05-18T15:02:23.222Z
sensor.elmatare_diskmaskin_power,2063.0,2025-05-18T15:02:28.262Z
sensor.elmatare_diskmaskin_power,2060.0,2025-05-18T15:02:33.204Z
sensor.elmatare_diskmaskin_power,2065.0,2025-05-18T15:02:38.325Z
sensor.elmatare_diskmaskin_power,2063.0,2025-05-18T15:02:43.211Z
sensor.elmatare_diskmaskin_power,2052.0,2025-05-18T15:02:48.232Z
sensor.elmatare_diskmaskin_power,2065.0,2025-05-18T15:02:53.247Z
sensor.elmatare_diskmaskin_power,2058.0,2025-05-18T15:02:58.218Z
sensor.elmatare_diskmaskin_power,2051.0,2025-05-18T15:03:03.256Z
sensor.elmatare_diskmaskin_power,2058.0,2025-05-18T15:03:08.235Z
sensor.elmatare_diskmaskin_power,2055.0,2025-05-18T15:03:13.236Z
sensor.elmatare_diskmaskin_power,2049.0,2025-05-18T15:03:23.240Z
sensor.elmatare_diskmaskin_power,2044.0,2025-05-18T15:03:28.236Z
sensor.elmatare_diskmaskin_power,2053.0,2025-05-18T15:03:33.339Z
sensor.elmatare_diskmaskin_power,2014.0,2025-05-18T15:03:38.253Z
sensor.elmatare_diskmaskin_power,2063.0,2025-05-18T15:03:43.329Z
sensor.elmatare_diskmaskin_power,2058.0,2025-05-18T15:03:48.429Z
sensor.elmatare_diskmaskin_power,2068.0,2025-05-18T15:03:53.303Z
sensor.elmatare_diskmaskin_power,2053.0,2025-05-18T15:03:58.380Z
sensor.elmatare_diskmaskin_power,2050.0,2025-05-18T15:04:03.326Z
sensor.elmatare_diskmaskin_power,2045.0,2025-05-18T15:04:08.317Z
sensor.elmatare_diskmaskin_power,2050.0,2025-05-18T15:04:13.374Z
sensor.elmatare_diskmaskin_power,2051.0,2025-05-18T15:04:18.333Z
sensor.elmatare_diskmaskin_power,2046.0,2025-05-18T15:04:23.285Z
sensor.elmatare_diskmaskin_power,2051.0,2025-05-18T15:04:28.362Z
sensor.elmatare_diskmaskin_power,2048.0,2025-05-18T15:04:33.368Z
sensor.elmatare_diskmaskin_power,2056.0,2025-05-18T15:04:38.373Z
sensor.elmatare_diskmaskin_power,2069.0,2025-05-18T15:04:43.372Z
sensor.elmatare_diskmaskin_power,2072.0,2025-05-18T15:04:48.397Z
sensor.elmatare_diskmaskin_power,2067.0,2025-05-18T15:04:53.397Z
sensor.elmatare_diskmaskin_power,2065.0,2025-05-18T15:04:58.398Z
sensor.elmatare_diskmaskin_power,2067.0,2025-05-18T15:05:08.399Z
sensor.elmatare_diskmaskin_power,2066.0,2025-05-18T15:05:13.402Z
sensor.elmatare_diskmaskin_power,2065.0,2025-05-18T15:05:23.403Z
sensor.elmatare_diskmaskin_power,2064.0,2025-05-18T15:05:28.404Z
sensor.elmatare_diskmaskin_power,2054.0,2025-05-18T15:05:33.596Z
sensor.elmatare_diskmaskin_power,2045.0,2025-05-18T15:05:38.408Z
sensor.elmatare_diskmaskin_power,2000.0,2025-05-18T15:05:43.430Z
sensor.elmatare_diskmaskin_power,2007.0,2025-05-18T15:05:48.426Z
sensor.elmatare_diskmaskin_power,2047.0,2025-05-18T15:05:53.410Z
sensor.elmatare_diskmaskin_power,2044.0,2025-05-18T15:05:58.422Z
sensor.elmatare_diskmaskin_power,2064.0,2025-05-18T15:06:03.529Z
sensor.elmatare_diskmaskin_power,2062.0,2025-05-18T15:06:08.421Z
sensor.elmatare_diskmaskin_power,2065.0,2025-05-18T15:06:13.473Z
sensor.elmatare_diskmaskin_power,2061.0,2025-05-18T15:06:18.481Z
sensor.elmatare_diskmaskin_power,2059.0,2025-05-18T15:06:23.530Z
sensor.elmatare_diskmaskin_power,2058.0,2025-05-18T15:06:28.516Z
sensor.elmatare_diskmaskin_power,2059.0,2025-05-18T15:06:33.509Z
sensor.elmatare_diskmaskin_power,2070.0,2025-05-18T15:06:38.518Z
sensor.elmatare_diskmaskin_power,2068.0,2025-05-18T15:06:43.525Z
sensor.elmatare_diskmaskin_power,2061.0,2025-05-18T15:06:48.526Z
sensor.elmatare_diskmaskin_power,2069.0,2025-05-18T15:06:53.524Z
sensor.elmatare_diskmaskin_power,2066.0,2025-05-18T15:06:58.594Z
sensor.elmatare_diskmaskin_power,2063.0,2025-05-18T15:07:03.595Z
sensor.elmatare_diskmaskin_power,2062.0,2025-05-18T15:07:08.606Z
sensor.elmatare_diskmaskin_power,2067.0,2025-05-18T15:07:13.605Z
sensor.elmatare_diskmaskin_power,2063.0,2025-05-18T15:07:18.614Z
sensor.elmatare_diskmaskin_power,2057.0,2025-05-18T15:07:23.627Z
sensor.elmatare_diskmaskin_power,2069.0,2025-05-18T15:07:28.629Z
sensor.elmatare_diskmaskin_power,2066.0,2025-05-18T15:07:33.622Z
sensor.elmatare_diskmaskin_power,2063.0,2025-05-18T15:07:43.700Z
sensor.elmatare_diskmaskin_power,2064.0,2025-05-18T15:07:48.698Z
sensor.elmatare_diskmaskin_power,2079.0,2025-05-18T15:07:53.638Z
sensor.elmatare_diskmaskin_power,2081.0,2025-05-18T15:07:58.646Z
sensor.elmatare_diskmaskin_power,2078.0,2025-05-18T15:08:03.702Z
sensor.elmatare_diskmaskin_power,2083.0,2025-05-18T15:08:08.702Z
sensor.elmatare_diskmaskin_power,2081.0,2025-05-18T15:08:13.694Z
sensor.elmatare_diskmaskin_power,2073.0,2025-05-18T15:08:18.704Z
sensor.elmatare_diskmaskin_power,2075.0,2025-05-18T15:08:23.705Z
sensor.elmatare_diskmaskin_power,2079.0,2025-05-18T15:08:28.708Z
sensor.elmatare_diskmaskin_power,2065.0,2025-05-18T15:08:33.778Z
sensor.elmatare_diskmaskin_power,2072.0,2025-05-18T15:08:38.781Z
sensor.elmatare_diskmaskin_power,2080.0,2025-05-18T15:08:43.791Z
sensor.elmatare_diskmaskin_power,2082.0,2025-05-18T15:08:48.784Z
sensor.elmatare_diskmaskin_power,2075.0,2025-05-18T15:08:53.793Z
sensor.elmatare_diskmaskin_power,2076.0,2025-05-18T15:08:58.798Z
sensor.elmatare_diskmaskin_power,2069.0,2025-05-18T15:09:03.838Z
sensor.elmatare_diskmaskin_power,2061.0,2025-05-18T15:09:08.804Z
sensor.elmatare_diskmaskin_power,2062.0,2025-05-18T15:09:13.908Z
sensor.elmatare_diskmaskin_power,2064.0,2025-05-18T15:09:18.813Z
sensor.elmatare_diskmaskin_power,2062.0,2025-05-18T15:09:23.809Z
sensor.elmatare_diskmaskin_power,2061.0,2025-05-18T15:09:28.812Z
sensor.elmatare_diskmaskin_power,2055.0,2025-05-18T15:09:33.814Z
sensor.elmatare_diskmaskin_power,2053.0,2025-05-18T15:09:38.867Z
sensor.elmatare_diskmaskin_power,2057.0,2025-05-18T15:09:43.870Z
sensor.elmatare_diskmaskin_power,2056.0,2025-05-18T15:09:48.873Z
sensor.elmatare_diskmaskin_power,2054.0,2025-05-18T15:09:58.884Z
sensor.elmatare_diskmaskin_power,2055.0,2025-05-18T15:10:03.890Z
sensor.elmatare_diskmaskin_power,2057.0,2025-05-18T15:10:08.888Z
sensor.elmatare_diskmaskin_power,2053.0,2025-05-18T15:10:13.886Z
sensor.elmatare_diskmaskin_power,2052.0,2025-05-18T15:10:18.937Z
sensor.elmatare_diskmaskin_power,2053.0,2025-05-18T15:10:23.951Z
sensor.elmatare_diskmaskin_power,2056.0,2025-05-18T15:10:28.973Z
sensor.elmatare_diskmaskin_power,2053.0,2025-05-18T15:10:33.959Z
sensor.elmatare_diskmaskin_power,2050.0,2025-05-18T15:10:38.962Z
sensor.elmatare_diskmaskin_power,2051.0,2025-05-18T15:10:43.967Z
sensor.elmatare_diskmaskin_power,2052.0,2025-05-18T15:10:49.015Z
sensor.elmatare_diskmaskin_power,2055.0,2025-05-18T15:10:54.013Z
sensor.elmatare_diskmaskin_power,1161.0,2025-05-18T15:10:59.023Z
sensor.elmatare_diskmaskin_power,64.0,2025-05-18T15:11:04.093Z
sensor.elmatare_diskmaskin_power,64.6,2025-05-18T15:11:09.086Z
sensor.elmatare_diskmaskin_power,64.4,2025-05-18T15:11:14.088Z
sensor.elmatare_diskmaskin_power,64.5,2025-05-18T15:11:19.102Z
sensor.elmatare_diskmaskin_power,64.2,2025-05-18T15:11:24.105Z
sensor.elmatare_diskmaskin_power,64.3,2025-05-18T15:11:34.106Z
sensor.elmatare_diskmaskin_power,64.1,2025-05-18T15:11:39.119Z
sensor.elmatare_diskmaskin_power,64.4,2025-05-18T15:11:44.111Z
sensor.elmatare_diskmaskin_power,64.3,2025-05-18T15:11:49.113Z
sensor.elmatare_diskmaskin_power,64.2,2025-05-18T15:11:54.113Z
sensor.elmatare_diskmaskin_power,64.5,2025-05-18T15:12:04.127Z
sensor.elmatare_diskmaskin_power,64.2,2025-05-18T15:12:09.182Z
sensor.elmatare_diskmaskin_power,64.9,2025-05-18T15:12:14.132Z
sensor.elmatare_diskmaskin_power,64.3,2025-05-18T15:12:19.185Z
sensor.elmatare_diskmaskin_power,64.4,2025-05-18T15:12:24.131Z
sensor.elmatare_diskmaskin_power,64.1,2025-05-18T15:12:29.138Z
sensor.elmatare_diskmaskin_power,64.3,2025-05-18T15:12:34.139Z
sensor.elmatare_diskmaskin_power,64.2,2025-05-18T15:12:39.142Z
sensor.elmatare_diskmaskin_power,64.5,2025-05-18T15:12:44.143Z
sensor.elmatare_diskmaskin_power,64.4,2025-05-18T15:12:59.197Z
sensor.elmatare_diskmaskin_power,39.0,2025-05-18T15:13:04.240Z
sensor.elmatare_diskmaskin_power,26.1,2025-05-18T15:13:09.242Z
sensor.elmatare_diskmaskin_power,50.5,2025-05-18T15:13:14.243Z
sensor.elmatare_diskmaskin_power,50.6,2025-05-18T15:13:19.246Z
sensor.elmatare_diskmaskin_power,51.0,2025-05-18T15:13:24.254Z
sensor.elmatare_diskmaskin_power,50.8,2025-05-18T15:13:29.300Z
sensor.elmatare_diskmaskin_power,50.6,2025-05-18T15:13:34.301Z
sensor.elmatare_diskmaskin_power,50.5,2025-05-18T15:13:39.311Z
sensor.elmatare_diskmaskin_power,50.7,2025-05-18T15:13:44.355Z
sensor.elmatare_diskmaskin_power,50.8,2025-05-18T15:13:59.362Z
sensor.elmatare_diskmaskin_power,50.7,2025-05-18T15:14:04.363Z
sensor.elmatare_diskmaskin_power,50.8,2025-05-18T15:14:09.400Z
sensor.elmatare_diskmaskin_power,50.7,2025-05-18T15:14:14.397Z
sensor.elmatare_diskmaskin_power,50.6,2025-05-18T15:14:39.462Z
sensor.elmatare_diskmaskin_power,50.8,2025-05-18T15:14:44.469Z
sensor.elmatare_diskmaskin_power,50.3,2025-05-18T15:14:54.476Z
sensor.elmatare_diskmaskin_power,50.7,2025-05-18T15:14:59.462Z
sensor.elmatare_diskmaskin_power,50.6,2025-05-18T15:15:04.513Z
sensor.elmatare_diskmaskin_power,50.7,2025-05-18T15:15:09.515Z
sensor.elmatare_diskmaskin_power,50.5,2025-05-18T15:15:19.528Z
sensor.elmatare_diskmaskin_power,50.6,2025-05-18T15:15:34.557Z
sensor.elmatare_diskmaskin_power,50.9,2025-05-18T15:15:39.553Z
sensor.elmatare_diskmaskin_power,50.8,2025-05-18T15:15:44.621Z
sensor.elmatare_diskmaskin_power,50.7,2025-05-18T15:15:49.625Z
sensor.elmatare_diskmaskin_power,11.2,2025-05-18T15:15:59.639Z
sensor.elmatare_diskmaskin_power,29.9,2025-05-18T15:16:04.646Z
sensor.elmatare_diskmaskin_power,29.5,2025-05-18T15:16:09.689Z
sensor.elmatare_diskmaskin_power,29.7,2025-05-18T15:16:14.691Z
sensor.elmatare_diskmaskin_power,13.6,2025-05-18T15:16:19.821Z
sensor.elmatare_diskmaskin_power,2.4,2025-05-18T15:16:24.774Z
sensor.elmatare_diskmaskin_power,2.5,2025-05-18T15:16:29.753Z
sensor.elmatare_diskmaskin_power,22.6,2025-05-18T15:16:34.751Z
sensor.elmatare_diskmaskin_power,13.8,2025-05-18T15:16:39.772Z
sensor.elmatare_diskmaskin_power,7.8,2025-05-18T15:16:44.759Z
sensor.elmatare_diskmaskin_power,7.9,2025-05-18T15:16:49.759Z
sensor.elmatare_diskmaskin_power,7.6,2025-05-18T15:16:54.848Z
sensor.elmatare_diskmaskin_power,7.5,2025-05-18T15:17:03.798Z
sensor.elmatare_diskmaskin_power,10.1,2025-05-18T15:17:08.800Z
sensor.elmatare_diskmaskin_power,28.0,2025-05-18T15:17:13.836Z
sensor.elmatare_diskmaskin_power,2.5,2025-05-18T15:17:18.808Z
sensor.elmatare_diskmaskin_power,21.1,2025-05-18T15:17:23.816Z
sensor.elmatare_diskmaskin_power,13.5,2025-05-18T15:17:28.829Z
sensor.elmatare_diskmaskin_power,12.6,2025-05-18T15:17:33.819Z
sensor.elmatare_diskmaskin_power,13.4,2025-05-18T15:17:38.812Z
sensor.elmatare_diskmaskin_power,13.3,2025-05-18T15:17:43.928Z
sensor.elmatare_diskmaskin_power,13.8,2025-05-18T15:17:48.924Z
sensor.elmatare_diskmaskin_power,8.9,2025-05-18T15:17:53.964Z
sensor.elmatare_diskmaskin_power,15.7,2025-05-18T15:17:58.929Z
sensor.elmatare_diskmaskin_power,15.3,2025-05-18T15:18:03.943Z
sensor.elmatare_diskmaskin_power,15.1,2025-05-18T15:18:08.948Z
sensor.elmatare_diskmaskin_power,14.9,2025-05-18T15:18:13.935Z
sensor.elmatare_diskmaskin_power,14.8,2025-05-18T15:18:19.589Z
sensor.elmatare_diskmaskin_power,14.7,2025-05-18T15:18:25.499Z
sensor.elmatare_diskmaskin_power,15.2,2025-05-18T15:18:32.926Z
sensor.elmatare_diskmaskin_power,24.7,2025-05-18T15:18:37.933Z
sensor.elmatare_diskmaskin_power,25.6,2025-05-18T15:18:42.928Z
sensor.elmatare_diskmaskin_power,28.0,2025-05-18T15:18:47.930Z
sensor.elmatare_diskmaskin_power,27.8,2025-05-18T15:18:52.933Z
sensor.elmatare_diskmaskin_power,31.2,2025-05-18T15:19:02.933Z
sensor.elmatare_diskmaskin_power,20.1,2025-05-18T15:19:07.941Z
sensor.elmatare_diskmaskin_power,32.1,2025-05-18T15:19:18.026Z
sensor.elmatare_diskmaskin_power,2020.0,2025-05-18T15:19:23.021Z
sensor.elmatare_diskmaskin_power,2024.0,2025-05-18T15:19:28.036Z
sensor.elmatare_diskmaskin_power,2027.0,2025-05-18T15:19:33.035Z
sensor.elmatare_diskmaskin_power,2028.0,2025-05-18T15:19:38.026Z
sensor.elmatare_diskmaskin_power,2069.0,2025-05-18T15:19:43.028Z
